Problem:    solver_max
  1993 clause_value[1993]
                    *              1             0             1 
  1994 clause_value[1994]
                    *              1             0             1 
  1995 clause_value[1995]
                    *              1             0             1 
  1996 clause_value[1996]
                    *              1             0             1 
  1997 clause_value[1997]
                    *              1             0             1 
  1998 clause_value[1998]
                    *              1             0             1 
  1999 clause_value[1999]
                    *              1             0             1 
  2000 clause_value[2000]
                    *              1             0             1 
  2001 clause_value[2001]
                    *              1             0             1 
  2002 clause_value[2002]
                    *              1             0             1 
  2003 clause_value[2003]
                    *              1             0             1 
  2004 clause_value[2004]
                    *              1             0             1 
  2005 clause_value[2005]
                    *              1             0             1 
  2006 clause_value[2006]
                    *              1             0             1 
  2007 clause_value[2007]
                    *              1             0             1 
  2008 clause_value[2008]
                    *              1             0             1 
  2009 clause_value[2009]
                    *              1             0             1 
  2010 clause_value[2010]
                    *              1             0             1 
  2011 clause_value[2011]
                    *              1             0             1 
  2012 clause_value[2012]
                    *              1             0             1 
  2013 clause_value[2013]
                    *              1             0             1 
  2014 clause_value[2014]
                    *              1             0             1 
  2015 clause_value[2015]
                    *              1             0             1 
  2016 clause_value[2016]
                    *              1             0             1 
  2017 clause_value[2017]
                    *              1             0             1 
  2018 clause_value[2018]
                    *              1             0             1 
  2019 clause_value[2019]
                    *              1             0             1 
  2020 clause_value[2020]
                    *              1             0             1 
  2021 clause_value[2021]
                    *              1             0             1 
  2022 clause_value[2022]
                    *              1             0             1 
  2023 clause_value[2023]
                    *              1             0             1 
  2024 clause_value[2024]
                    *              1             0             1 
  2025 clause_value[2025]
                    *              1             0             1 
  2026 clause_value[2026]
                    *              1             0             1 
  2027 clause_value[2027]
                    *              1             0             1 
  2028 clause_value[2028]
                    *              1             0             1 
  2029 clause_value[2029]
                    *              1             0             1 
  2030 clause_value[2030]
                    *              1             0             1 
  2031 clause_value[2031]
                    *              1             0             1 
  2032 clause_value[2032]
                    *              1             0             1 
  2033 clause_value[2033]
                    *              1             0             1 
  2034 clause_value[2034]
                    *              1             0             1 
  2035 clause_value[2035]
                    *              1             0             1 
  2036 clause_value[2036]
                    *              1             0             1 
  2037 clause_value[2037]
                    *              1             0             1 
  2038 clause_value[2038]
                    *              1             0             1 
  2039 clause_value[2039]
                    *              1             0             1 
  2040 clause_value[2040]
                    *              1             0             1 
  2041 clause_value[2041]
                    *              1             0             1 
  2042 clause_value[2042]
                    *              1             0             1 
  2043 clause_value[2043]
                    *              1             0             1 
  2044 clause_value[2044]
                    *              1             0             1 
  2045 clause_value[2045]
                    *              1             0             1 
  2046 clause_value[2046]
                    *              1             0             1 
  2047 clause_value[2047]
                    *              1             0             1 
  2048 clause_value[2048]
                    *              1             0             1 
  2049 clause_value[2049]
                    *              1             0             1 
  2050 clause_value[2050]
                    *              1             0             1 
  2051 clause_value[2051]
                    *              1             0             1 
  2052 clause_value[2052]
                    *              1             0             1 
  2053 clause_value[2053]
                    *              1             0             1 
  2054 clause_value[2054]
                    *              1             0             1 
  2055 clause_value[2055]
                    *              1             0             1 
  2056 clause_value[2056]
                    *              1             0             1 
  2057 clause_value[2057]
                    *              1             0             1 
  2058 clause_value[2058]
                    *              1             0             1 
  2059 clause_value[2059]
                    *              1             0             1 
  2060 clause_value[2060]
                    *              1             0             1 
  2061 clause_value[2061]
                    *              1             0             1 
  2062 clause_value[2062]
                    *              1             0             1 
  2063 clause_value[2063]
                    *              1             0             1 
  2064 clause_value[2064]
                    *              1             0             1 
  2065 clause_value[2065]
                    *              1             0             1 
  2066 clause_value[2066]
                    *              1             0             1 
  2067 clause_value[2067]
                    *              1             0             1 
  2068 clause_value[2068]
                    *              1             0             1 
  2069 clause_value[2069]
                    *              1             0             1 
  2070 clause_value[2070]
                    *              1             0             1 
  2071 clause_value[2071]
                    *              1             0             1 
  2072 clause_value[2072]
                    *              1             0             1 
  2073 clause_value[2073]
                    *              1             0             1 
  2074 clause_value[2074]
                    *              1             0             1 
  2075 clause_value[2075]
                    *              1             0             1 
  2076 clause_value[2076]
                    *              1             0             1 
  2077 clause_value[2077]
                    *              1             0             1 
  2078 clause_value[2078]
                    *              1             0             1 
  2079 clause_value[2079]
                    *              1             0             1 
  2080 clause_value[2080]
                    *              1             0             1 
  2081 clause_value[2081]
                    *              1             0             1 
  2082 clause_value[2082]
                    *              1             0             1 
  2083 clause_value[2083]
                    *              1             0             1 
  2084 clause_value[2084]
                    *              1             0             1 
  2085 clause_value[2085]
                    *              1             0             1 
  2086 clause_value[2086]
                    *              1             0             1 
  2087 clause_value[2087]
                    *              1             0             1 
  2088 clause_value[2088]
                    *              1             0             1 
  2089 clause_value[2089]
                    *              1             0             1 
  2090 clause_value[2090]
                    *              1             0             1 
  2091 clause_value[2091]
                    *              1             0             1 
  2092 clause_value[2092]
                    *              1             0             1 
  2093 clause_value[2093]
                    *              1             0             1 
  2094 clause_value[2094]
                    *              1             0             1 
  2095 clause_value[2095]
                    *              1             0             1 
  2096 clause_value[2096]
                    *              1             0             1 
  2097 clause_value[2097]
                    *              1             0             1 
  2098 clause_value[2098]
                    *              1             0             1 
  2099 clause_value[2099]
                    *              1             0             1 
  2100 clause_value[2100]
                    *              1             0             1 
  2101 clause_value[2101]
                    *              1             0             1 
  2102 clause_value[2102]
                    *              1             0             1 
  2103 clause_value[2103]
                    *              1             0             1 
  2104 clause_value[2104]
                    *              1             0             1 
  2105 clause_value[2105]
                    *              1             0             1 
  2106 clause_value[2106]
                    *              1             0             1 
  2107 clause_value[2107]
                    *              1             0             1 
  2108 clause_value[2108]
                    *              1             0             1 
  2109 clause_value[2109]
                    *              1             0             1 
  2110 clause_value[2110]
                    *              1             0             1 
  2111 clause_value[2111]
                    *              1             0             1 
  2112 clause_value[2112]
                    *              1             0             1 
  2113 clause_value[2113]
                    *              1             0             1 
  2114 clause_value[2114]
                    *              1             0             1 
  2115 clause_value[2115]
                    *              1             0             1 
  2116 clause_value[2116]
                    *              1             0             1 
  2117 clause_value[2117]
                    *              1             0             1 
  2118 clause_value[2118]
                    *              1             0             1 
  2119 clause_value[2119]
                    *              1             0             1 
  2120 clause_value[2120]
                    *              1             0             1 
  2121 clause_value[2121]
                    *              1             0             1 
  2122 clause_value[2122]
                    *              1             0             1 
  2123 clause_value[2123]
                    *              1             0             1 
  2124 clause_value[2124]
                    *              1             0             1 
  2125 clause_value[2125]
                    *              1             0             1 
  2126 clause_value[2126]
                    *              1             0             1 
  2127 clause_value[2127]
                    *              1             0             1 
  2128 clause_value[2128]
                    *              1             0             1 
  2129 clause_value[2129]
                    *              1             0             1 
  2130 clause_value[2130]
                    *              1             0             1 
  2131 clause_value[2131]
                    *              1             0             1 
  2132 clause_value[2132]
                    *              1             0             1 
  2133 clause_value[2133]
                    *              1             0             1 
  2134 clause_value[2134]
                    *              1             0             1 
  2135 clause_value[2135]
                    *              1             0             1 
  2136 clause_value[2136]
                    *              1             0             1 
  2137 clause_value[2137]
                    *              1             0             1 
  2138 clause_value[2138]
                    *              1             0             1 
  2139 clause_value[2139]
                    *              1             0             1 
  2140 clause_value[2140]
                    *              1             0             1 
  2141 clause_value[2141]
                    *              1             0             1 
  2142 clause_value[2142]
                    *              1             0             1 
  2143 clause_value[2143]
                    *              1             0             1 
  2144 clause_value[2144]
                    *              1             0             1 
  2145 clause_value[2145]
                    *              1             0             1 
  2146 clause_value[2146]
                    *              1             0             1 
  2147 clause_value[2147]
                    *              1             0             1 
  2148 clause_value[2148]
                    *              1             0             1 
  2149 clause_value[2149]
                    *              1             0             1 
  2150 clause_value[2150]
                    *              1             0             1 
  2151 clause_value[2151]
                    *              1             0             1 
  2152 clause_value[2152]
                    *              1             0             1 
  2153 clause_value[2153]
                    *              1             0             1 
  2154 clause_value[2154]
                    *              1             0             1 
  2155 clause_value[2155]
                    *              1             0             1 
  2156 clause_value[2156]
                    *              1             0             1 
  2157 clause_value[2157]
                    *              1             0             1 
  2158 clause_value[2158]
                    *              1             0             1 
  2159 clause_value[2159]
                    *              1             0             1 
  2160 clause_value[2160]
                    *              1             0             1 
  2161 clause_value[2161]
                    *              1             0             1 
  2162 clause_value[2162]
                    *              1             0             1 
  2163 clause_value[2163]
                    *              1             0             1 
  2164 clause_value[2164]
                    *              1             0             1 
  2165 clause_value[2165]
                    *              1             0             1 
  2166 clause_value[2166]
                    *              1             0             1 
  2167 clause_value[2167]
                    *              1             0             1 
  2168 clause_value[2168]
                    *              1             0             1 
  2169 clause_value[2169]
                    *              1             0             1 
  2170 clause_value[2170]
                    *              1             0             1 
  2171 clause_value[2171]
                    *              1             0             1 
  2172 clause_value[2172]
                    *              1             0             1 
  2173 clause_value[2173]
                    *              1             0             1 
  2174 clause_value[2174]
                    *              1             0             1 
  2175 clause_value[2175]
                    *              1             0             1 
  2176 clause_value[2176]
                    *              1             0             1 
  2177 clause_value[2177]
                    *              1             0             1 
  2178 clause_value[2178]
                    *              1             0             1 
  2179 clause_value[2179]
                    *              1             0             1 
  2180 clause_value[2180]
                    *              1             0             1 
  2181 clause_value[2181]
                    *              1             0             1 
  2182 clause_value[2182]
                    *              1             0             1 
  2183 clause_value[2183]
                    *              1             0             1 
  2184 clause_value[2184]
                    *              1             0             1 
  2185 clause_value[2185]
                    *              1             0             1 
  2186 clause_value[2186]
                    *              1             0             1 
  2187 clause_value[2187]
                    *              1             0             1 
  2188 clause_value[2188]
                    *              1             0             1 
  2189 clause_value[2189]
                    *              1             0             1 
  2190 clause_value[2190]
                    *              1             0             1 
  2191 clause_value[2191]
                    *              1             0             1 
  2192 clause_value[2192]
                    *              1             0             1 
  2193 clause_value[2193]
                    *              1             0             1 
  2194 clause_value[2194]
                    *              1             0             1 
  2195 clause_value[2195]
                    *              1             0             1 
  2196 clause_value[2196]
                    *              1             0             1 
  2197 clause_value[2197]
                    *              1             0             1 
  2198 clause_value[2198]
                    *              1             0             1 
  2199 clause_value[2199]
                    *              1             0             1 
  2200 clause_value[2200]
                    *              1             0             1 
  2201 clause_value[2201]
                    *              1             0             1 
  2202 clause_value[2202]
                    *              1             0             1 
  2203 clause_value[2203]
                    *              1             0             1 
  2204 clause_value[2204]
                    *              1             0             1 
  2205 clause_value[2205]
                    *              1             0             1 
  2206 clause_value[2206]
                    *              1             0             1 
  2207 clause_value[2207]
                    *              1             0             1 
  2208 clause_value[2208]
                    *              1             0             1 
  2209 clause_value[2209]
                    *              1             0             1 
  2210 clause_value[2210]
                    *              1             0             1 
  2211 clause_value[2211]
                    *              1             0             1 
  2212 clause_value[2212]
                    *              1             0             1 
  2213 clause_value[2213]
                    *              1             0             1 
  2214 clause_value[2214]
                    *              1             0             1 
  2215 clause_value[2215]
                    *              1             0             1 
  2216 clause_value[2216]
                    *              1             0             1 
  2217 clause_value[2217]
                    *              1             0             1 
  2218 clause_value[2218]
                    *              1             0             1 
  2219 clause_value[2219]
                    *              1             0             1 
  2220 clause_value[2220]
                    *              1             0             1 
  2221 clause_value[2221]
                    *              1             0             1 
  2222 clause_value[2222]
                    *              1             0             1 
  2223 clause_value[2223]
                    *              1             0             1 
  2224 clause_value[2224]
                    *              1             0             1 
  2225 clause_value[2225]
                    *              1             0             1 
  2226 clause_value[2226]
                    *              1             0             1 
  2227 clause_value[2227]
                    *              1             0             1 
  2228 clause_value[2228]
                    *              1             0             1 
  2229 clause_value[2229]
                    *              1             0             1 
  2230 clause_value[2230]
                    *              1             0             1 
  2231 clause_value[2231]
                    *              1             0             1 
  2232 clause_value[2232]
                    *              1             0             1 
  2233 clause_value[2233]
                    *              1             0             1 
  2234 clause_value[2234]
                    *              1             0             1 
  2235 clause_value[2235]
                    *              1             0             1 
  2236 clause_value[2236]
                    *              1             0             1 
  2237 clause_value[2237]
                    *              1             0             1 
  2238 clause_value[2238]
                    *              1             0             1 
  2239 clause_value[2239]
                    *              1             0             1 
  2240 clause_value[2240]
                    *              1             0             1 
  2241 clause_value[2241]
                    *              1             0             1 
  2242 clause_value[2242]
                    *              1             0             1 
  2243 clause_value[2243]
                    *              1             0             1 
  2244 clause_value[2244]
                    *              1             0             1 
  2245 clause_value[2245]
                    *              1             0             1 
  2246 clause_value[2246]
                    *              1             0             1 
  2247 clause_value[2247]
                    *              1             0             1 
  2248 clause_value[2248]
                    *              1             0             1 
  2249 clause_value[2249]
                    *              1             0             1 
  2250 clause_value[2250]
                    *              1             0             1 
  2251 clause_value[2251]
                    *              1             0             1 
  2252 clause_value[2252]
                    *              1             0             1 
  2253 clause_value[2253]
                    *              1             0             1 
  2254 clause_value[2254]
                    *              1             0             1 
  2255 clause_value[2255]
                    *              1             0             1 
  2256 clause_value[2256]
                    *              1             0             1 
  2257 clause_value[2257]
                    *              1             0             1 
  2258 clause_value[2258]
                    *              1             0             1 
  2259 clause_value[2259]
                    *              1             0             1 
  2260 clause_value[2260]
                    *              1             0             1 
  2261 clause_value[2261]
                    *              1             0             1 
  2262 clause_value[2262]
                    *              1             0             1 
  2263 clause_value[2263]
                    *              1             0             1 
  2264 clause_value[2264]
                    *              1             0             1 
  2265 clause_value[2265]
                    *              1             0             1 
  2266 clause_value[2266]
                    *              1             0             1 
  2267 clause_value[2267]
                    *              1             0             1 
  2268 clause_value[2268]
                    *              1             0             1 
  2269 clause_value[2269]
                    *              1             0             1 
  2270 clause_value[2270]
                    *              1             0             1 
  2271 clause_value[2271]
                    *              1             0             1 
  2272 clause_value[2272]
                    *              1             0             1 
  2273 clause_value[2273]
                    *              1             0             1 
  2274 clause_value[2274]
                    *              1             0             1 
  2275 clause_value[2275]
                    *              1             0             1 
  2276 clause_value[2276]
                    *              1             0             1 
  2277 clause_value[2277]
                    *              1             0             1 
  2278 clause_value[2278]
                    *              1             0             1 
  2279 clause_value[2279]
                    *              1             0             1 
  2280 clause_value[2280]
                    *              1             0             1 
  2281 clause_value[2281]
                    *              1             0             1 
  2282 clause_value[2282]
                    *              1             0             1 
  2283 clause_value[2283]
                    *              1             0             1 
  2284 clause_value[2284]
                    *              1             0             1 
  2285 clause_value[2285]
                    *              1             0             1 
  2286 clause_value[2286]
                    *              1             0             1 
  2287 clause_value[2287]
                    *              1             0             1 
  2288 clause_value[2288]
                    *              1             0             1 
  2289 clause_value[2289]
                    *              1             0             1 
  2290 clause_value[2290]
                    *              1             0             1 
  2291 clause_value[2291]
                    *              1             0             1 
  2292 clause_value[2292]
                    *              1             0             1 
  2293 clause_value[2293]
                    *              1             0             1 
  2294 clause_value[2294]
                    *              1             0             1 
  2295 clause_value[2295]
                    *              1             0             1 
  2296 clause_value[2296]
                    *              1             0             1 
  2297 clause_value[2297]
                    *              1             0             1 
  2298 clause_value[2298]
                    *              1             0             1 
  2299 clause_value[2299]
                    *              1             0             1 
  2300 clause_value[2300]
                    *              1             0             1 
  2301 clause_value[2301]
                    *              1             0             1 
  2302 clause_value[2302]
                    *              1             0             1 
  2303 clause_value[2303]
                    *              1             0             1 
  2304 clause_value[2304]
                    *              1             0             1 
  2305 clause_value[2305]
                    *              1             0             1 
  2306 clause_value[2306]
                    *              1             0             1 
  2307 clause_value[2307]
                    *              1             0             1 
  2308 clause_value[2308]
                    *              1             0             1 
  2309 clause_value[2309]
                    *              1             0             1 
  2310 clause_value[2310]
                    *              1             0             1 
  2311 clause_value[2311]
                    *              1             0             1 
  2312 clause_value[2312]
                    *              1             0             1 
  2313 clause_value[2313]
                    *              1             0             1 
  2314 clause_value[2314]
                    *              1             0             1 
  2315 clause_value[2315]
                    *              1             0             1 
  2316 clause_value[2316]
                    *              1             0             1 
  2317 clause_value[2317]
                    *              1             0             1 
  2318 clause_value[2318]
                    *              1             0             1 
  2319 clause_value[2319]
                    *              1             0             1 
  2320 clause_value[2320]
                    *              1             0             1 
  2321 clause_value[2321]
                    *              1             0             1 
  2322 clause_value[2322]
                    *              1             0             1 
  2323 clause_value[2323]
                    *              1             0             1 
  2324 clause_value[2324]
                    *              1             0             1 
  2325 clause_value[2325]
                    *              1             0             1 
  2326 clause_value[2326]
                    *              1             0             1 
  2327 clause_value[2327]
                    *              1             0             1 
  2328 clause_value[2328]
                    *              1             0             1 
  2329 clause_value[2329]
                    *              1             0             1 
  2330 clause_value[2330]
                    *              1             0             1 
  2331 clause_value[2331]
                    *              1             0             1 
  2332 clause_value[2332]
                    *              1             0             1 
  2333 clause_value[2333]
                    *              1             0             1 
  2334 clause_value[2334]
                    *              1             0             1 
  2335 clause_value[2335]
                    *              1             0             1 
  2336 clause_value[2336]
                    *              1             0             1 
  2337 clause_value[2337]
                    *              1             0             1 
  2338 clause_value[2338]
                    *              1             0             1 
  2339 clause_value[2339]
                    *              1             0             1 
  2340 clause_value[2340]
                    *              1             0             1 
  2341 clause_value[2341]
                    *              1             0             1 
  2342 clause_value[2342]
                    *              1             0             1 
  2343 clause_value[2343]
                    *              1             0             1 
  2344 clause_value[2344]
                    *              1             0             1 
  2345 clause_value[2345]
                    *              1             0             1 
  2346 clause_value[2346]
                    *              1             0             1 
  2347 clause_value[2347]
                    *              1             0             1 
  2348 clause_value[2348]
                    *              1             0             1 
  2349 clause_value[2349]
                    *              1             0             1 
  2350 clause_value[2350]
                    *              1             0             1 
  2351 clause_value[2351]
                    *              1             0             1 
  2352 clause_value[2352]
                    *              1             0             1 
  2353 clause_value[2353]
                    *              1             0             1 
  2354 clause_value[2354]
                    *              1             0             1 
  2355 clause_value[2355]
                    *              1             0             1 
  2356 clause_value[2356]
                    *              1             0             1 
  2357 clause_value[2357]
                    *              1             0             1 
  2358 clause_value[2358]
                    *              1             0             1 
  2359 clause_value[2359]
                    *              1             0             1 
  2360 clause_value[2360]
                    *              1             0             1 
  2361 clause_value[2361]
                    *              1             0             1 
  2362 clause_value[2362]
                    *              1             0             1 
  2363 clause_value[2363]
                    *              1             0             1 
  2364 clause_value[2364]
                    *              1             0             1 
  2365 clause_value[2365]
                    *              1             0             1 
  2366 clause_value[2366]
                    *              1             0             1 
  2367 clause_value[2367]
                    *              1             0             1 
  2368 clause_value[2368]
                    *              1             0             1 
  2369 clause_value[2369]
                    *              1             0             1 
  2370 clause_value[2370]
                    *              1             0             1 
  2371 clause_value[2371]
                    *              1             0             1 
  2372 clause_value[2372]
                    *              1             0             1 
  2373 clause_value[2373]
                    *              1             0             1 
  2374 clause_value[2374]
                    *              1             0             1 
  2375 clause_value[2375]
                    *              1             0             1 
  2376 clause_value[2376]
                    *              1             0             1 
  2377 clause_value[2377]
                    *              1             0             1 
  2378 clause_value[2378]
                    *              1             0             1 
  2379 clause_value[2379]
                    *              1             0             1 
  2380 clause_value[2380]
                    *              1             0             1 
  2381 clause_value[2381]
                    *              1             0             1 
  2382 clause_value[2382]
                    *              1             0             1 
  2383 clause_value[2383]
                    *              1             0             1 
  2384 clause_value[2384]
                    *              1             0             1 
  2385 clause_value[2385]
                    *              1             0             1 
  2386 clause_value[2386]
                    *              1             0             1 
  2387 clause_value[2387]
                    *              1             0             1 
  2388 clause_value[2388]
                    *              1             0             1 
  2389 clause_value[2389]
                    *              1             0             1 
  2390 clause_value[2390]
                    *              1             0             1 
  2391 clause_value[2391]
                    *              1             0             1 
  2392 clause_value[2392]
                    *              1             0             1 
  2393 clause_value[2393]
                    *              1             0             1 
  2394 clause_value[2394]
                    *              1             0             1 
  2395 clause_value[2395]
                    *              1             0             1 
  2396 clause_value[2396]
                    *              1             0             1 
  2397 clause_value[2397]
                    *              1             0             1 
  2398 clause_value[2398]
                    *              1             0             1 
  2399 clause_value[2399]
                    *              1             0             1 
  2400 clause_value[2400]
                    *              1             0             1 
  2401 clause_value[2401]
                    *              1             0             1 
  2402 clause_value[2402]
                    *              1             0             1 
  2403 clause_value[2403]
                    *              1             0             1 
  2404 clause_value[2404]
                    *              1             0             1 
  2405 clause_value[2405]
                    *              1             0             1 
  2406 clause_value[2406]
                    *              1             0             1 
  2407 clause_value[2407]
                    *              1             0             1 
  2408 clause_value[2408]
                    *              1             0             1 
  2409 clause_value[2409]
                    *              1             0             1 
  2410 clause_value[2410]
                    *              1             0             1 
  2411 clause_value[2411]
                    *              1             0             1 
  2412 clause_value[2412]
                    *              1             0             1 
  2413 clause_value[2413]
                    *              1             0             1 
  2414 clause_value[2414]
                    *              1             0             1 
  2415 clause_value[2415]
                    *              1             0             1 
  2416 clause_value[2416]
                    *              1             0             1 
  2417 clause_value[2417]
                    *              1             0             1 
  2418 clause_value[2418]
                    *              1             0             1 
  2419 clause_value[2419]
                    *              1             0             1 
  2420 clause_value[2420]
                    *              1             0             1 
  2421 clause_value[2421]
                    *              1             0             1 
  2422 clause_value[2422]
                    *              1             0             1 
  2423 clause_value[2423]
                    *              1             0             1 
  2424 clause_value[2424]
                    *              1             0             1 
  2425 clause_value[2425]
                    *              1             0             1 
  2426 clause_value[2426]
                    *              1             0             1 
  2427 clause_value[2427]
                    *              1             0             1 
  2428 clause_value[2428]
                    *              1             0             1 
  2429 clause_value[2429]
                    *              1             0             1 
  2430 clause_value[2430]
                    *              1             0             1 
  2431 clause_value[2431]
                    *              1             0             1 
  2432 clause_value[2432]
                    *              1             0             1 
  2433 clause_value[2433]
                    *              1             0             1 
  2434 clause_value[2434]
                    *              1             0             1 
  2435 clause_value[2435]
                    *              1             0             1 
  2436 clause_value[2436]
                    *              1             0             1 
  2437 clause_value[2437]
                    *              1             0             1 
  2438 clause_value[2438]
                    *              1             0             1 
  2439 clause_value[2439]
                    *              1             0             1 
  2440 clause_value[2440]
                    *              1             0             1 
  2441 clause_value[2441]
                    *              1             0             1 
  2442 clause_value[2442]
                    *              1             0             1 
  2443 clause_value[2443]
                    *              1             0             1 
  2444 clause_value[2444]
                    *              1             0             1 
  2445 clause_value[2445]
                    *              1             0             1 
  2446 clause_value[2446]
                    *              1             0             1 
  2447 clause_value[2447]
                    *              1             0             1 
  2448 clause_value[2448]
                    *              1             0             1 
  2449 clause_value[2449]
                    *              1             0             1 
  2450 clause_value[2450]
                    *              1             0             1 
  2451 clause_value[2451]
                    *              1             0             1 
  2452 clause_value[2452]
                    *              1             0             1 
  2453 clause_value[2453]
                    *              1             0             1 
  2454 clause_value[2454]
                    *              1             0             1 
  2455 clause_value[2455]
                    *              1             0             1 
  2456 clause_value[2456]
                    *              1             0             1 
  2457 clause_value[2457]
                    *              1             0             1 
  2458 clause_value[2458]
                    *              1             0             1 
  2459 clause_value[2459]
                    *              1             0             1 
  2460 clause_value[2460]
                    *              1             0             1 
  2461 clause_value[2461]
                    *              1             0             1 
  2462 clause_value[2462]
                    *              1             0             1 
  2463 clause_value[2463]
                    *              1             0             1 
  2464 clause_value[2464]
                    *              1             0             1 
  2465 clause_value[2465]
                    *              1             0             1 
  2466 clause_value[2466]
                    *              1             0             1 
  2467 clause_value[2467]
                    *              1             0             1 
  2468 clause_value[2468]
                    *              1             0             1 
  2469 clause_value[2469]
                    *              1             0             1 
  2470 clause_value[2470]
                    *              1             0             1 
  2471 clause_value[2471]
                    *              1             0             1 
  2472 clause_value[2472]
                    *              1             0             1 
  2473 clause_value[2473]
                    *              1             0             1 
  2474 clause_value[2474]
                    *              1             0             1 
  2475 clause_value[2475]
                    *              1             0             1 
  2476 clause_value[2476]
                    *              1             0             1 
  2477 clause_value[2477]
                    *              1             0             1 
  2478 clause_value[2478]
                    *              1             0             1 
  2479 clause_value[2479]
                    *              1             0             1 
  2480 clause_value[2480]
                    *              1             0             1 
  2481 clause_value[2481]
                    *              1             0             1 
  2482 clause_value[2482]
